Nr	date	time	Ux	Uy	Uz	U3
2548 2025.03.12 15:29:02.724 0.484596 0.395004 0.000256 -0.003302
2549 2025.03.12 15:29:02.725 0.486315 0.395084 0.007252 -0.002342
2550 2025.03.12 15:29:02.727 0.487715 0.395124 -0.008099 -0.003142
2551 2025.03.12 15:29:02.729 0.488794 0.395244 -0.016975 -0.004221
2552 2025.03.12 15:29:02.731 0.490033 0.362662 0.003055 -0.003702
2553 2025.03.12 15:29:02.733 0.490953 0.349309 -0.016375 -0.005101
2554 2025.03.12 15:29:02.734 0.491553 0.332518 -0.007660 -0.005381
2555 2025.03.12 15:29:02.736 0.492432 0.318725 0.005293 -0.004541
2556 2025.03.12 15:29:02.738 0.493272 0.293779 -0.002103 -0.003782
2557 2025.03.12 15:29:02.740 0.493671 0.292100 0.001815 -0.003942
2558 2025.03.12 15:29:02.742 0.494151 0.269792 -0.013377 -0.004781
2559 2025.03.12 15:29:02.745 0.494991 0.245365 0.001975 -0.004381
2560 2025.03.12 15:29:02.749 0.495590 0.212742 0.004854 -0.003822
2561 2025.03.12 15:29:02.751 0.495910 0.188715 -0.015615 -0.005181
2562 2025.03.12 15:29:02.753 0.495950 0.190394 -0.000623 -0.004701
2563 2025.03.12 15:29:02.755 0.496230 0.170965 0.005253 -0.003942
2564 2025.03.12 15:29:02.756 0.496470 0.153534 -0.013576 -0.005421
2565 2025.03.12 15:29:02.758 0.496550 0.136543 0.004694 -0.004221
2566 2025.03.12 15:29:02.760 0.496590 0.116074 -0.008219 -0.004941
2567 2025.03.12 15:29:02.763 0.496830 0.101402 0.005014 -0.004102
2568 2025.03.12 15:29:02.765 0.496990 0.076535 0.005253 -0.003502
2569 2025.03.12 15:29:02.767 0.496830 0.064182 -0.004421 -0.003942
2570 2025.03.12 15:29:02.768 0.497110 0.050029 0.000736 -0.003222
2571 2025.03.12 15:29:02.770 0.497070 0.034118 0.000536 -0.003262
2572 2025.03.12 15:29:02.772 0.497230 0.008132 0.003175 -0.002542
2573 2025.03.12 15:29:02.775 0.497190 -0.010138 0.001655 -0.002782
2574 2025.03.12 15:29:02.777 0.497310 -0.025850 0.000056 -0.002782
2575 2025.03.12 15:29:02.778 0.497389 -0.046559 -0.000983 -0.016455
2576 2025.03.12 15:29:02.780 0.497469 -0.060271 -0.013496 -0.014496
2577 2025.03.12 15:29:02.782 0.497389 -0.078662 -0.001143 -0.011697
2578 2025.03.12 15:29:02.784 0.497509 -0.093773 -0.010378 -0.010658
2579 2025.03.12 15:29:02.786 0.497469 -0.112483 -0.011777 -0.009699
2580 2025.03.12 15:29:02.788 0.497469 -0.122078 0.002895 -0.007340
2581 2025.03.12 15:29:02.791 0.497509 -0.148464 -0.009379 -0.006900
2582 2025.03.12 15:29:02.792 0.497349 -0.166135 -0.004461 -0.006140
2583 2025.03.12 15:29:02.794 0.497629 -0.178368 0.004654 -0.004541
2584 2025.03.12 15:29:02.796 0.497629 -0.197198 0.002855 -0.003502
2585 2025.03.12 15:29:02.798 0.497389 -0.215148 0.001296 -0.002902
2586 2025.03.12 15:29:02.800 0.497429 -0.222744 0.000136 -0.002303
2587 2025.03.12 15:29:02.802 0.497589 -0.242773 -0.012017 -0.002902
2588 2025.03.12 15:29:02.804 0.497749 -0.258485 -0.005461 -0.003022
2589 2025.03.12 15:29:02.806 0.497589 -0.269799 -0.013377 -0.003742
2590 2025.03.12 15:29:02.808 0.497389 -0.281073 -0.001063 -0.003382
2591 2025.03.12 15:29:02.811 0.497589 -0.296385 0.003175 -0.002862
2592 2025.03.12 15:29:02.813 0.497429 -0.305220 -0.000184 -0.002782
2593 2025.03.12 15:29:02.815 0.497989 -0.312576 -0.006500 -0.002982
2594 2025.03.12 15:29:02.817 0.497669 -0.320532 -0.000384 -0.003062
2595 2025.03.12 15:29:02.819 0.497829 -0.326968 -0.001463 -0.002702
2596 2025.03.12 15:29:02.821 0.497909 -0.332405 -0.007340 -0.003182
2597 2025.03.12 15:29:02.823 0.497549 -0.337762 -0.005021 -0.003582
2598 2025.03.12 15:29:02.825 0.497669 -0.342640 0.005413 -0.002702
2599 2025.03.12 15:29:02.828 0.497709 -0.346958 -0.014856 -0.003702
2600 2025.03.12 15:29:02.830 0.497669 -0.351275 0.001975 -0.003182
2601 2025.03.12 15:29:02.832 0.497589 -0.355073 0.002295 -0.002942
2602 2025.03.12 15:29:02.834 0.497669 -0.358032 0.000936 -0.002822
2603 2025.03.12 15:29:02.836 0.497669 -0.361630 0.000816 -0.002622
2604 2025.03.12 15:29:02.838 0.497749 -0.364188 0.001655 -0.002183
2605 2025.03.12 15:29:02.840 0.461009 -0.366467 -0.015176 -0.003742
2606 2025.03.12 15:29:02.842 0.456491 -0.368426 0.003454 -0.002942
2607 2025.03.12 15:29:02.844 0.443498 -0.370225 0.001655 -0.002662
2608 2025.03.12 15:29:02.845 0.430625 -0.371944 0.000016 -0.002742
2609 2025.03.12 15:29:02.847 0.417872 -0.373303 0.000656 -0.002462
2610 2025.03.12 15:29:02.849 0.398922 -0.374623 -0.012137 -0.003702
2611 2025.03.12 15:29:02.851 0.394125 -0.376102 -0.003102 -0.003662
2612 2025.03.12 15:29:02.853 0.381372 -0.377261 0.004094 -0.003062
2613 2025.03.12 15:29:02.854 0.367219 -0.378301 0.005693 -0.002462
2614 2025.03.12 15:29:02.856 0.348229 -0.379300 -0.009179 -0.003302
2615 2025.03.12 15:29:02.858 0.335436 -0.380380 0.002495 -0.002982
2616 2025.03.12 15:29:02.860 0.319765 -0.381299 0.005373 -0.002462
2617 2025.03.12 15:29:02.862 0.307451 -0.381939 -0.004501 -0.002822
2618 2025.03.12 15:29:02.864 0.297657 -0.382578 0.006973 -0.001823
2619 2025.03.12 15:29:02.866 0.281145 -0.383538 0.005173 -0.001583
2620 2025.03.12 15:29:02.867 0.264874 -0.383898 0.004454 -0.001143
2621 2025.03.12 15:29:02.869 0.246004 -0.384338 0.004814 -0.000863
2622 2025.03.12 15:29:02.871 0.233731 -0.385097 0.002175 -0.000783
2623 2025.03.12 15:29:02.873 0.214421 -0.385217 -0.015575 -0.002303
2624 2025.03.12 15:29:02.875 0.205266 -0.385857 -0.014376 -0.003462
2625 2025.03.12 15:29:02.878 0.171124 -0.386576 -0.014536 -0.004621
2626 2025.03.12 15:29:02.880 0.157052 -0.386936 -0.008099 -0.005021
2627 2025.03.12 15:29:02.882 0.140461 -0.387016 0.004334 -0.004261
2628 2025.03.12 15:29:02.884 0.122511 -0.387576 0.004854 -0.003662
2629 2025.03.12 15:29:02.886 0.114315 -0.387736 0.002775 -0.003422
2630 2025.03.12 15:29:02.888 0.093006 -0.387936 -0.006260 -0.003782
2631 2025.03.12 15:29:02.889 0.081892 -0.387776 -0.013017 -0.004621
2632 2025.03.12 15:29:02.891 0.060864 -0.388375 0.001056 -0.004341
2633 2025.03.12 15:29:02.893 0.045272 -0.388335 0.000376 -0.003902
2634 2025.03.12 15:29:02.895 0.024923 -0.388615 -0.004181 -0.004142
2635 2025.03.12 15:29:02.897 0.008931 -0.388695 -0.012457 -0.005421
2636 2025.03.12 15:29:02.899 -0.009699 -0.388975 0.004654 -0.004261
2637 2025.03.12 15:29:02.902 -0.024211 -0.389015 0.007612 -0.003302
2638 2025.03.12 15:29:02.904 -0.053795 -0.389175 -0.001823 -0.003582
2639 2025.03.12 15:29:02.906 -0.059192 -0.389255 0.001775 -0.003142
2640 2025.03.12 15:29:02.908 -0.077822 -0.389175 -0.016815 -0.004421
2641 2025.03.12 15:29:02.910 -0.097931 -0.389135 0.003414 -0.003542
2642 2025.03.12 15:29:02.911 -0.113443 -0.389695 0.005333 -0.002782
2643 2025.03.12 15:29:02.913 -0.128555 -0.389575 -0.015136 -0.004221
2644 2025.03.12 15:29:02.915 -0.148024 -0.389735 0.000216 -0.004062
2645 2025.03.12 15:29:02.917 -0.164535 -0.389855 -0.012457 -0.004781
2646 2025.03.12 15:29:02.919 -0.183285 -0.389895 0.002415 -0.004062
2647 2025.03.12 15:29:02.921 -0.193960 -0.389775 -0.010338 -0.004861
2648 2025.03.12 15:29:02.923 -0.218027 -0.390054 -0.011737 -0.005861
2649 2025.03.12 15:29:02.925 -0.233738 -0.390134 0.008812 -0.004421
2650 2025.03.12 15:29:02.927 -0.246172 -0.390014 -0.016935 -0.006021
2651 2025.03.12 15:29:02.929 -0.251929 -0.390254 0.003654 -0.005061
2652 2025.03.12 15:29:02.930 -0.275676 -0.390134 -0.004701 -0.005181
2653 2025.03.12 15:29:02.932 -0.288069 -0.390174 0.003934 -0.004301
2654 2025.03.12 15:29:02.934 -0.306819 -0.390174 0.008572 -0.003382
2655 2025.03.12 15:29:02.936 -0.310977 -0.390214 -0.014696 -0.004621
2656 2025.03.12 15:29:02.938 -0.324929 -0.390414 0.003694 -0.003742
2657 2025.03.12 15:29:02.940 -0.343399 -0.390334 0.001535 -0.003502
2658 2025.03.12 15:29:02.942 -0.362629 -0.390414 -0.007900 -0.004181
2659 2025.03.12 15:29:02.944 -0.381699 -0.390414 -0.009219 -0.004821
2660 2025.03.12 15:29:02.946 -0.394252 -0.390094 -0.012697 -0.005501
2661 2025.03.12 15:29:02.948 -0.408724 -0.390094 -0.006260 -0.005821
2662 2025.03.12 15:29:02.950 -0.423836 -0.390494 0.004054 -0.005021
2663 2025.03.12 15:29:02.952 -0.429233 -0.390374 0.005213 -0.004142
2664 2025.03.12 15:29:02.955 -0.446424 -0.390494 0.003894 -0.003622
2665 2025.03.12 15:29:02.957 -0.453061 -0.390414 0.001296 -0.002702
2666 2025.03.12 15:29:02.959 -0.458858 -0.390494 -0.002382 -0.002622
2667 2025.03.12 15:29:02.961 -0.464974 -0.390454 0.004574 -0.002223
2668 2025.03.12 15:29:02.963 -0.469892 -0.390294 -0.005141 -0.002782
2669 2025.03.12 15:29:02.965 -0.473570 -0.390454 -0.005461 -0.003182
2670 2025.03.12 15:29:02.967 -0.476488 -0.390174 -0.013656 -0.004142
2671 2025.03.12 15:29:02.969 -0.479287 -0.390454 0.002375 -0.003742
2672 2025.03.12 15:29:02.971 -0.481965 -0.390334 -0.004181 -0.003902
2673 2025.03.12 15:29:02.973 -0.483724 -0.390294 0.007252 -0.002942
2674 2025.03.12 15:29:02.975 -0.485763 -0.390414 -0.005021 -0.003382
2675 2025.03.12 15:29:02.976 -0.487122 -0.390494 0.004974 -0.002582
2676 2025.03.12 15:29:02.978 -0.488522 -0.390254 0.004734 -0.001943
2677 2025.03.12 15:29:02.980 -0.489881 -0.359751 -0.014376 -0.003022
2678 2025.03.12 15:29:02.982 -0.490920 -0.344719 0.001056 -0.002382
2679 2025.03.12 15:29:02.984 -0.491520 -0.325809 0.005333 -0.001863
2680 2025.03.12 15:29:02.986 -0.492320 -0.320652 -0.009978 -0.002702
2681 2025.03.12 15:29:02.988 -0.493159 -0.307339 -0.013656 -0.003582
2682 2025.03.12 15:29:02.990 -0.493759 -0.290668 0.008132 -0.002303
2683 2025.03.12 15:29:02.991 -0.494279 -0.272358 0.004334 -0.001623
2684 2025.03.12 15:29:02.993 -0.494918 -0.252128 -0.005941 -0.002143
2685 2025.03.12 15:29:02.995 -0.495038 -0.233379 -0.002422 -0.002103
2686 2025.03.12 15:29:02.997 -0.495518 -0.217467 -0.014736 -0.003382
2687 2025.03.12 15:29:02.999 -0.495878 -0.217907 0.005213 -0.002382
2688 2025.03.12 15:29:03.001 -0.495998 -0.203075 -0.008579 -0.003102
2689 2025.03.12 15:29:03.003 -0.496317 -0.173611 -0.010658 -0.003502
2690 2025.03.12 15:29:03.005 -0.496797 -0.166215 -0.000583 -0.002862
2691 2025.03.12 15:29:03.006 -0.496717 -0.149703 0.003734 -0.002103
2692 2025.03.12 15:29:03.008 -0.497037 -0.128315 -0.012257 -0.003262
2693 2025.03.12 15:29:03.011 -0.497197 -0.106886 0.002815 -0.002382
2694 2025.03.12 15:29:03.013 -0.497077 -0.077422 -0.003382 -0.002382
2695 2025.03.12 15:29:03.015 -0.497557 -0.064029 -0.007220 -0.003102
2696 2025.03.12 15:29:03.017 -0.497517 -0.054794 0.004014 -0.002303
2697 2025.03.12 15:29:03.019 -0.497637 -0.038923 -0.002902 -0.002303
2698 2025.03.12 15:29:03.021 -0.497717 -0.013417 -0.012537 -0.003262
2699 2025.03.12 15:29:03.023 -0.497677 -0.000703 0.002815 -0.002303
2700 2025.03.12 15:29:03.025 -0.497557 0.014449 0.005893 -0.001703
2701 2025.03.12 15:29:03.028 -0.497717 0.042394 0.000576 -0.001263
2702 2025.03.12 15:29:03.030 -0.497877 0.066581 -0.004062 -0.001583
2703 2025.03.12 15:29:03.032 -0.497917 0.079693 0.003974 -0.000983
2704 2025.03.12 15:29:03.034 -0.497717 0.086890 -0.010098 -0.001863
2705 2025.03.12 15:29:03.036 -0.497917 0.111197 -0.000903 -0.001863
2706 2025.03.12 15:29:03.037 -0.497997 0.122590 0.001895 -0.001143
2707 2025.03.12 15:29:03.039 -0.497957 0.140101 -0.014136 -0.002183
2708 2025.03.12 15:29:03.042 -0.498356 0.161410 0.004894 -0.001103
2709 2025.03.12 15:29:03.044 -0.497957 0.184477 -0.012177 -0.002502
2710 2025.03.12 15:29:03.046 -0.497757 0.191074 -0.007740 -0.002742
2711 2025.03.12 15:29:03.048 -0.497997 0.209944 0.004654 -0.001863
2712 2025.03.12 15:29:03.050 -0.498077 0.229173 -0.009099 -0.002462
2713 2025.03.12 15:29:03.052 -0.497837 0.244605 -0.003062 -0.002502
2714 2025.03.12 15:29:03.053 -0.498037 0.255599 0.002095 -0.002223
2715 2025.03.12 15:29:03.055 -0.497957 0.266673 -0.014976 -0.003342
2716 2025.03.12 15:29:03.057 -0.497997 0.276388 0.000896 -0.002462
2717 2025.03.12 15:29:03.059 -0.498037 0.285263 0.007892 -0.001503
2718 2025.03.12 15:29:03.062 -0.498037 0.301614 -0.014096 -0.002702
2719 2025.03.12 15:29:03.065 -0.498116 0.309530 -0.008139 -0.003102
2720 2025.03.12 15:29:03.066 -0.497717 0.316247 0.005973 -0.002103
2721 2025.03.12 15:29:03.069 -0.498156 0.323443 0.005134 -0.001543
2722 2025.03.12 15:29:03.071 -0.498077 0.329200 -0.015016 -0.002822
2723 2025.03.12 15:29:03.072 -0.497917 0.333877 -0.000743 -0.002622
2724 2025.03.12 15:29:03.074 -0.498037 0.339234 0.000656 -0.001903
2725 2025.03.12 15:29:03.076 -0.498037 0.343912 -0.011937 -0.002942
2726 2025.03.12 15:29:03.078 -0.498276 0.347670 0.001695 -0.002582
2727 2025.03.12 15:29:03.080 -0.498116 0.351228 -0.012257 -0.003742
2728 2025.03.12 15:29:03.082 -0.498156 0.354626 -0.013417 -0.004381
2729 2025.03.12 15:29:03.084 -0.497837 0.357504 0.004334 -0.003582
2730 2025.03.12 15:29:03.085 -0.498316 0.360263 -0.005541 -0.003862
2731 2025.03.12 15:29:03.087 -0.498037 0.362862 -0.007460 -0.004102
2732 2025.03.12 15:29:03.089 -0.466893 0.365140 0.002415 -0.003422
2733 2025.03.12 15:29:03.091 -0.460777 0.367739 -0.008379 -0.004261
2734 2025.03.12 15:29:03.093 -0.449622 0.369658 0.001096 -0.003862
2735 2025.03.12 15:29:03.095 -0.437069 0.371537 -0.008979 -0.004181
2736 2025.03.12 15:29:03.096 -0.419759 0.373016 -0.002622 -0.005461
2737 2025.03.12 15:29:03.098 -0.411243 0.374615 0.009731 -0.003702
2738 2025.03.12 15:29:03.100 -0.399170 0.376534 -0.009579 -0.004261
2739 2025.03.12 15:29:03.102 -0.384977 0.377494 0.005973 -0.003102
2740 2025.03.12 15:29:03.103 -0.367547 0.378853 0.003694 -0.002303
2741 2025.03.12 15:29:03.105 -0.352395 0.379972 -0.002662 -0.002622
2742 2025.03.12 15:29:03.107 -0.340801 0.380892 0.000616 -0.001823
2743 2025.03.12 15:29:03.109 -0.331806 0.381931 0.004534 -0.001103
2744 2025.03.12 15:29:03.111 -0.321171 0.383011 0.008612 -0.000064
2745 2025.03.12 15:29:03.112 -0.301982 0.383810 0.002135 0.000256
2746 2025.03.12 15:29:03.114 -0.284191 0.384770 -0.014376 -0.000983
2747 2025.03.12 15:29:03.116 -0.280633 0.385370 -0.010898 -0.002063
2748 2025.03.12 15:29:03.118 -0.261603 0.386369 -0.016215 -0.002942
2749 2025.03.12 15:29:03.120 -0.250409 0.387049 -0.012817 -0.003542
2750 2025.03.12 15:29:03.122 -0.234658 0.387488 -0.006620 -0.003942
2751 2025.03.12 15:29:03.123 -0.212630 0.388048 -0.009059 -0.004181
2752 2025.03.12 15:29:03.125 -0.193680 0.388448 -0.001823 -0.004062
2753 2025.03.12 15:29:03.127 -0.191201 0.388808 0.001975 -0.003502
2754 2025.03.12 15:29:03.129 -0.170932 0.389207 -0.004181 -0.003782
2755 2025.03.12 15:29:03.130 -0.154701 0.389567 0.006293 -0.002782
2756 2025.03.12 15:29:03.132 -0.136550 0.389967 0.003894 -0.002223
2757 2025.03.12 15:29:03.134 -0.118760 0.390327 0.000816 -0.001703
2758 2025.03.12 15:29:03.136 -0.113643 0.391046 -0.013856 -0.002822
2759 2025.03.12 15:29:03.138 -0.095453 0.391206 -0.009459 -0.003302
2760 2025.03.12 15:29:03.140 -0.075863 0.391686 -0.011258 -0.004062
2761 2025.03.12 15:29:03.142 -0.058952 0.391446 -0.001463 -0.003862
2762 2025.03.12 15:29:03.143 -0.041202 0.391646 0.002095 -0.003542
2763 2025.03.12 15:29:03.145 -0.027009 0.391886 0.004014 -0.002782
2764 2025.03.12 15:29:03.147 -0.008659 0.392206 0.005853 -0.001943
2765 2025.03.12 15:29:03.149 0.001176 0.392526 -0.013377 -0.003102
2766 2025.03.12 15:29:03.151 0.019086 0.392486 0.001935 -0.002622
2767 2025.03.12 15:29:03.152 0.037436 0.392766 0.002975 -0.002143
2768 2025.03.12 15:29:03.154 0.054387 0.392846 0.002895 -0.001503
2769 2025.03.12 15:29:03.156 0.069539 0.393005 -0.010978 -0.002862
2770 2025.03.12 15:29:03.158 0.078694 0.393205 -0.013856 -0.003342
2771 2025.03.12 15:29:03.160 0.098124 0.393325 -0.015136 -0.004421
2772 2025.03.12 15:29:03.162 0.113795 0.393285 -0.013696 -0.004861
2773 2025.03.12 15:29:03.163 0.131026 0.393365 0.001416 -0.004221
2774 2025.03.12 15:29:03.165 0.145618 0.393605 -0.007180 -0.004541
2775 2025.03.12 15:29:03.167 0.155053 0.393325 0.005253 -0.003782
2776 2025.03.12 15:29:03.169 0.174443 0.393685 -0.013536 -0.004621
2777 2025.03.12 15:29:03.170 0.188835 0.393805 -0.004501 -0.004381
2778 2025.03.12 15:29:03.172 0.207025 0.393725 -0.007860 -0.004781
2779 2025.03.12 15:29:03.174 0.220738 0.393765 -0.007220 -0.005021
2780 2025.03.12 15:29:03.176 0.232372 0.394085 -0.014296 -0.005821
2781 2025.03.12 15:29:03.178 0.249003 0.393845 -0.006860 -0.005981
2782 2025.03.12 15:29:03.179 0.263435 0.393845 -0.001863 -0.005541
2783 2025.03.12 15:29:03.181 0.283344 0.394405 -0.010938 -0.006021
2784 2025.03.12 15:29:03.183 0.296137 0.394045 -0.010098 -0.006500
2785 2025.03.12 15:29:03.185 0.313088 0.394085 -0.007340 -0.006820
2786 2025.03.12 15:29:03.187 0.320644 0.394285 -0.011098 -0.007140
2787 2025.03.12 15:29:03.189 0.336756 0.394485 -0.011018 -0.007300
2788 2025.03.12 15:29:03.190 0.353427 0.394405 -0.007580 -0.007380
2789 2025.03.12 15:29:03.192 0.368818 0.394445 -0.009339 -0.007780
2790 2025.03.12 15:29:03.194 0.373576 0.394325 0.003654 -0.006700
2791 2025.03.12 15:29:03.196 0.388008 0.394125 0.005813 -0.005661
2792 2025.03.12 15:29:03.198 0.402041 0.394165 -0.004701 -0.005661
2793 2025.03.12 15:29:03.200 0.421230 0.394285 -0.012657 -0.006300
2794 2025.03.12 15:29:03.202 0.430665 0.394485 -0.015056 -0.006980
2795 2025.03.12 15:29:03.203 0.439500 0.394325 -0.010458 -0.007340
2796 2025.03.12 15:29:03.205 0.446976 0.394445 -0.009379 -0.007380
2797 2025.03.12 15:29:03.207 0.453133 0.394365 -0.010218 -0.007740
2798 2025.03.12 15:29:03.209 0.460089 0.394325 -0.008539 -0.007900
2799 2025.03.12 15:29:03.211 0.465567 0.394565 -0.008539 -0.007740
2800 2025.03.12 15:29:03.214 0.470564 0.394525 -0.006980 -0.007660
2801 2025.03.12 15:29:03.216 0.473802 0.394405 -0.012737 -0.008299
2802 2025.03.12 15:29:03.217 0.476800 0.394605 0.002575 -0.006940
2803 2025.03.12 15:29:03.220 0.479919 0.394485 -0.003742 -0.006700
2804 2025.03.12 15:29:03.221 0.481998 0.394405 -0.001103 -0.005861
2805 2025.03.12 15:29:03.223 0.484316 0.394565 -0.007020 -0.006780
2806 2025.03.12 15:29:03.225 0.485276 0.394645 0.003574 -0.005821
2807 2025.03.12 15:29:03.228 0.488074 0.394565 -0.012497 -0.006620
2808 2025.03.12 15:29:03.230 0.489474 0.360663 -0.015935 -0.007580
2809 2025.03.12 15:29:03.232 0.490513 0.342792 0.000056 -0.007020
2810 2025.03.12 15:29:03.234 0.491193 0.341913 0.004694 -0.005981
2811 2025.03.12 15:29:03.236 0.492112 0.325881 0.007252 -0.004861
2812 2025.03.12 15:29:03.237 0.492752 0.306412 0.009291 -0.003822
2813 2025.03.12 15:29:03.239 0.493112 0.287862 -0.008699 -0.004701
2814 2025.03.12 15:29:03.241 0.493272 0.274869 0.003215 -0.003822
2815 2025.03.12 15:29:03.243 0.494271 0.261876 -0.014536 -0.004941
2816 2025.03.12 15:29:03.245 0.494711 0.252481 0.007452 -0.003782
2817 2025.03.12 15:29:03.246 0.494991 0.230732 0.002095 -0.003462
2818 2025.03.12 15:29:03.248 0.495271 0.218099 -0.015176 -0.004781
2819 2025.03.12 15:29:03.250 0.495510 0.209344 0.003135 -0.003822
2820 2025.03.12 15:29:03.252 0.495830 0.186236 0.003175 -0.003382
2821 2025.03.12 15:29:03.254 0.495870 0.168526 -0.008859 -0.004221
2822 2025.03.12 15:29:03.255 0.496230 0.156292 -0.014856 -0.005381
2823 2025.03.12 15:29:03.257 0.496350 0.140941 -0.016455 -0.006300
2824 2025.03.12 15:29:03.259 0.496550 0.123390 0.003574 -0.005341
2825 2025.03.12 15:29:03.261 0.496470 0.116874 -0.005301 -0.005581
2826 2025.03.12 15:29:03.263 0.496990 0.103841 0.005693 -0.004581
2827 2025.03.12 15:29:03.264 0.496750 0.081572 0.003654 -0.004261
2828 2025.03.12 15:29:03.266 0.497150 0.057465 -0.008579 -0.004861
2829 2025.03.12 15:29:03.268 0.497150 0.047751 -0.003902 -0.005101
2830 2025.03.12 15:29:03.270 0.496950 0.042593 0.001775 -0.004381
2831 2025.03.12 15:29:03.272 0.497150 0.015888 -0.014456 -0.005421
2832 2025.03.12 15:29:03.273 0.497190 0.005973 -0.014256 -0.006380
2833 2025.03.12 15:29:03.275 0.497190 -0.013696 -0.015655 -0.007380
2834 2025.03.12 15:29:03.277 0.497190 -0.035765 0.000096 -0.006700
2835 2025.03.12 15:29:03.279 0.497310 -0.046559 0.002335 -0.005981
2836 2025.03.12 15:29:03.281 0.497270 -0.062830 0.005213 -0.005301
2837 2025.03.12 15:29:03.283 0.497389 -0.083539 -0.015136 -0.006380
2838 2025.03.12 15:29:03.284 0.497190 -0.090135 0.001775 -0.005901
2839 2025.03.12 15:29:03.286 0.497270 -0.107646 0.007092 -0.004901
2840 2025.03.12 15:29:03.288 0.497270 -0.134232 -0.001263 -0.004941
2841 2025.03.12 15:29:03.290 0.497349 -0.136870 -0.004661 -0.004901
2842 2025.03.12 15:29:03.292 0.497310 -0.154261 -0.005261 -0.005061
2843 2025.03.12 15:29:03.293 0.497429 -0.169453 -0.000064 -0.004981
2844 2025.03.12 15:29:03.295 0.497549 -0.192880 0.007732 -0.003822
2845 2025.03.12 15:29:03.297 0.497469 -0.197958 0.002055 -0.003582
2846 2025.03.12 15:29:03.299 0.497310 -0.214149 0.001615 -0.003342
2847 2025.03.12 15:29:03.301 0.497469 -0.234818 0.001056 -0.002942
2848 2025.03.12 15:29:03.302 0.497589 -0.246891 -0.000943 -0.002982
2849 2025.03.12 15:29:03.304 0.497869 -0.259205 -0.009139 -0.003822
2850 2025.03.12 15:29:03.306 0.497389 -0.270159 -0.006860 -0.004301
2851 2025.03.12 15:29:03.308 0.497349 -0.280433 0.003734 -0.003742
2852 2025.03.12 15:29:03.309 0.497349 -0.288989 -0.006140 -0.004181
2853 2025.03.12 15:29:03.311 0.497589 -0.296944 -0.011418 -0.005221
2854 2025.03.12 15:29:03.313 0.497789 -0.304021 -0.009659 -0.005501
2855 2025.03.12 15:29:03.315 0.497429 -0.310937 -0.014616 -0.006380
2856 2025.03.12 15:29:03.317 0.497429 -0.317653 -0.002742 -0.006220
2857 2025.03.12 15:29:03.318 0.497429 -0.323450 -0.013337 -0.006900
2858 2025.03.12 15:29:03.320 0.497549 -0.328847 0.001296 -0.005981
2859 2025.03.12 15:29:03.322 0.497709 -0.334204 -0.013736 -0.006780
2860 2025.03.12 15:29:03.324 0.497589 -0.338802 0.000096 -0.006220
